target_return,ann_volatility,short_weight_sum,max_weight,min_weight
0.1480810501115296,0.14721975220214445,0.19894370885099463,0.17715449486377666,-0.08025875782320985
0.14933850167502052,0.1470673797704946,0.19503896901950565,0.17767184953737217,-0.07818865240468253
0.1505959532385114,0.14692267453346336,0.19113422918801673,0.1781892042109675,-0.07611854698615533
0.15185340480200232,0.14678565916663028,0.18722948935652783,0.1787065588845629,-0.07404844156762802
0.1531108563654932,0.14665635522304293,0.18332474952503924,0.17922391355815853,-0.07197833614910099
0.1543683079289841,0.14653478311664303,0.17942000969355007,0.17974126823175388,-0.06992983528756525
0.15562575949247498,0.1464209621064721,0.17551526986206092,0.18025862290534925,-0.0696433008465322
0.15688321105596587,0.14631491028168417,0.17161053003057228,0.18077597757894476,-0.0693567664054992
0.15814066261945678,0.14621664454739305,0.16770579019908324,0.18129333225254027,-0.06907023196446621
0.15939811418294766,0.1461261806113783,0.16380105036759435,0.1818106869261356,-0.06878369752343322
0.16065556574643858,0.14604353297167477,0.15989631053610523,0.18232804159973126,-0.06849716308240017
0.16191301730992946,0.14596871490506863,0.15599157070461647,0.18284539627332658,-0.06821062864136723
0.16317046887342035,0.14590173845652007,0.1520868308731273,0.18336275094692195,-0.06792409420033418
0.16442792043691123,0.1458426144295331,0.14897149845216634,0.18388010562051754,-0.06763755975930119
0.16568537200040212,0.14579135237748897,0.14618119149661465,0.184397460294113,-0.06735102531826825
0.166942823563893,0.14574796059596132,0.14339088454106289,0.18491481496770856,-0.0670644908772352
0.16820027512738392,0.14571244611602568,0.14060057758551123,0.18543216964130396,-0.06677795643620227
0.16945772669087483,0.14568481469857636,0.13781027062995924,0.1859495243148993,-0.06649142199516922
0.17071517825436572,0.14566507082966187,0.1350199636744075,0.1864668789884949,-0.06620488755413623
0.1719726298178566,0.1456532177168474,0.1322296567188559,0.1869842336620903,-0.06591835311310318
0.1732300813813475,0.1456492572866108,0.12943934976330418,0.18750158833568567,-0.06563181867207024
0.17448753294483837,0.14565319018277761,0.1266490428077525,0.1880189430092812,-0.06534528423103719
0.17574498450832926,0.14566501576599805,0.12385873585220081,0.1885362976828767,-0.0650587497900042
0.17700243607182017,0.14568473211426647,0.12106842889664898,0.18905365235647215,-0.06477221534897115
0.17825988763531106,0.14571233602448277,0.11827812194109733,0.18957100703006755,-0.06448568090793816
0.17951733919880197,0.14574782301505235,0.11581929776856631,0.1900883617036631,-0.06419914646690517
0.18077479076229286,0.14579118732952026,0.1142396559913974,0.19060571637725834,-0.06391261202587228
0.18203224232578374,0.1458424219412329,0.11266001421422855,0.191123071050854,-0.06362607758483918
0.18328969388927463,0.14590151855901629,0.11108037243705979,0.19164042572444928,-0.06333954314380613
0.18454714545276552,0.14596846763386404,0.10950073065989088,0.19215778039804482,-0.06305300870277314
0.18580459701625643,0.14604325836661852,0.10798096451501069,0.19267513507164039,-0.06276647426174015
0.18706204857974731,0.1461258787166339,0.10649126654191066,0.19319248974523584,-0.06247993982070715
0.18831950014323823,0.1462163154114032,0.10500156856881013,0.19370984441883116,-0.06219340537967416
0.1895769517067291,0.14631455395713233,0.10351187059570993,0.1942271990924268,-0.06190687093864117
0.19083440327022,0.14642057865024038,0.10202217262260976,0.19474455376602212,-0.061620336497608175
0.19209185483371088,0.14653437258976804,0.10053247464950965,0.19526190843961755,-0.061333802056575126
0.19334930639720177,0.1466559176906671,0.09904277667640948,0.19577926311321306,-0.06104726761554219
0.19460675796069268,0.14678519469795145,0.09755307870330912,0.19629661778680849,-0.060760733174509085
0.19586420952418357,0.14692218320168124,0.09606338073020881,0.19681397246040397,-0.0604741987334762
0.19712166108767448,0.14706686165275398,0.0950490362564608,0.19733132713399948,-0.0601876642924431
0.19837911265116537,0.14721920737947625,0.09562944370188786,0.1978486818075949,-0.059901129851410106
0.19963656421465625,0.14737919660488458,0.09620985114731487,0.19836603648119033,-0.059614595410377114
0.20089401577814714,0.1475468044647877,0.09679025859274193,0.19888339115478582,-0.059328060969344176
0.20215146734163802,0.14772200502649696,0.09737066603816893,0.19940074582838127,-0.05904152652831113
0.20340891890512894,0.14790477130821558,0.09899947933102665,0.19991810050197664,-0.05875499208727808
0.20466637046861982,0.14809507529905147,0.10124713076764677,0.20043545517557207,-0.05846845764624509
0.20592382203211074,0.1482928879796229,0.10349478220426711,0.20095280984916766,-0.058181923205212205
0.20718127359560162,0.14849817934322057,0.10574243364088715,0.20147016452276317,-0.057895388764179156
0.2084387251590925,0.1487109184174942,0.1079900850775074,0.20198751919635857,-0.057608854323146164
0.2096961767225834,0.14893107328662816,0.11023773651412769,0.202504873869954,-0.05732231988211306
0.21095362828607428,0.1491586111139697,0.11248538795074789,0.20302222854354945,-0.05703578544108018
0.2122110798495652,0.1493934981650772,0.11473303938736801,0.20353958321714485,-0.05674925100004702
