sampler,return,volatility,sharpe,effective_n
dirichlet_alpha1,0.1999079159579646,0.17147980008781133,1.1657811348951643,14.581559849358372
dirichlet_alpha1,0.18917370529560043,0.17484997715129316,1.0819201030373216,10.733223112291231
dirichlet_alpha1,0.18828365844499395,0.1832564027176275,1.0274329063149448,10.983165814323474
dirichlet_alpha1,0.19174787561541573,0.17173929276531835,1.1165055621688107,10.991353579178194
dirichlet_alpha1,0.18809421129122766,0.17601912211467352,1.0686010078421333,11.634281913905891
dirichlet_alpha1,0.20596056754427633,0.16803039792340904,1.225733974861837,8.372850460894146
dirichlet_alpha1,0.20575337844438157,0.1829816089763965,1.1244484054729373,11.5587242263155
dirichlet_alpha1,0.18601851311287426,0.17901507984203358,1.0391220297028645,11.699602161191523
dirichlet_alpha1,0.1857771234194106,0.17532755328102706,1.0596002735613053,11.365878225610423
dirichlet_alpha1,0.19599002310906866,0.1718639039634556,1.1403792104637813,12.175869447132966
dirichlet_alpha1,0.1981626212024517,0.17013735838678884,1.164721393827865,12.100030051248574
dirichlet_alpha1,0.2078768247219217,0.1854135601211242,1.1211522209385496,11.70491175111844
dirichlet_alpha1,0.2093106800840731,0.16866912317093719,1.2409543379907648,10.84522619783374
dirichlet_alpha1,0.1959879257627049,0.2003880872000724,0.9780418012924378,8.828534232961676
dirichlet_alpha1,0.1997098653967595,0.17525129339743817,1.1395628615639015,10.430554355757675
dirichlet_alpha1,0.20159646424984068,0.1756723757457343,1.1475706604072375,10.680798281442003
dirichlet_alpha1,0.19782768751087365,0.17404374059402303,1.1366549973913134,10.509476735694243
dirichlet_alpha1,0.17976886783346752,0.16346786947300215,1.0997198924352385,9.365692727909844
dirichlet_alpha1,0.23026775997338728,0.19723081952000163,1.1675039455486078,10.087185929179096
dirichlet_alpha1,0.22972612469414022,0.17189575190498266,1.336427003857105,11.65760764974318
dirichlet_alpha1,0.17713065568769504,0.17360329476932249,1.0203185136725634,11.613120375563017
dirichlet_alpha1,0.1915709756831281,0.16465178408799827,1.163491648415682,9.610664879661975
dirichlet_alpha1,0.21485329047476695,0.18530099348990764,1.1594826688636661,12.119073461982813
dirichlet_alpha1,0.18376176559033341,0.1798355854452726,1.0218320536246461,10.550375468797316
dirichlet_alpha1,0.20323809449214997,0.17424069223691813,1.1664215280768258,14.718575734778005
dirichlet_alpha1,0.19665790396615207,0.16440470207770694,1.1961817483371031,10.780542878587397
dirichlet_alpha1,0.18337831674045146,0.17634756591372264,1.039868714888691,12.807497081517601
dirichlet_alpha1,0.21636296720853437,0.1886756083294089,1.1467458307105922,11.070624861232837
dirichlet_alpha1,0.2096892998681924,0.1687717030216562,1.2424434672042493,8.393518916906821
dirichlet_alpha1,0.19890451590354571,0.16772869697391798,1.1858705128704101,11.170901670426808
dirichlet_alpha1,0.19540653922128576,0.16459607338347287,1.187188340550696,12.568216713836508
dirichlet_alpha1,0.22182073288888302,0.16959445957494992,1.3079479921975423,11.249722250539321
dirichlet_alpha1,0.19180272295638412,0.1670790064229314,1.1479762003783345,11.336128058708397
dirichlet_alpha1,0.1911568992488001,0.20128953107212486,0.9496614067837732,7.739566183103503
dirichlet_alpha1,0.2076135161227588,0.16795632693535592,1.236116077977023,12.229122354310164
dirichlet_alpha1,0.21104563049789643,0.1721273937631037,1.2261013536773542,14.012704184849687
dirichlet_alpha1,0.1780209451139409,0.18451940805864409,0.9647816833303636,9.700349754862977
dirichlet_alpha1,0.2002149395762126,0.17961985655240978,1.114659277760828,10.002616929683809
dirichlet_alpha1,0.1961452021908801,0.19101386422450606,1.0268636938329407,9.85167934968917
dirichlet_alpha1,0.21112723630285654,0.19715515176164228,1.0708684729583242,9.275455678330301
dirichlet_alpha1,0.18912957053595533,0.18205673533402977,1.0388496211851137,10.353340231081026
dirichlet_alpha1,0.19010553010603554,0.19034491729777253,0.998742350491227,9.049546427839704
dirichlet_alpha1,0.18318237894213724,0.17180048161704975,1.066250671813937,11.883786410975276
dirichlet_alpha1,0.20328405026984528,0.17325361633161965,1.1733322199794392,14.814273876072408
dirichlet_alpha1,0.18603926689339073,0.17066327120049968,1.09009551724124,8.654502893704286
dirichlet_alpha1,0.1922403340979532,0.17710489854066125,1.0854602875584327,9.879877928944031
dirichlet_alpha1,0.20646215870748819,0.17342363990881243,1.1905075848716338,11.316923241859424
dirichlet_alpha1,0.2112094737688635,0.19443664918413606,1.0862636990253993,10.026987949538448
dirichlet_alpha1,0.2084178301699136,0.1942459071159994,1.0729586700915714,12.168220645496037
dirichlet_alpha1,0.2090757138306727,0.19040677025710176,1.0980476878440966,8.14249020299093
dirichlet_alpha1,0.1742404035815752,0.17511587796924385,0.995000599615402,9.18553866705061
dirichlet_alpha1,0.2224909710316575,0.16867464194592913,1.319054058540583,8.854654387461562
dirichlet_alpha1,0.20504950182921172,0.19232868603716163,1.0661410216757379,11.2597132639249
dirichlet_alpha1,0.21478586114495213,0.18431507486477508,1.165319013122135,12.555971879783673
dirichlet_alpha1,0.19781465374825552,0.19299063121365875,1.0249961487988302,7.153027572347648
dirichlet_alpha1,0.19479617899717117,0.17800098126338645,1.094354523298571,11.160380705364025
dirichlet_alpha1,0.19530574637410472,0.1633838204710928,1.195379969760591,9.782667657784893
dirichlet_alpha1,0.22912514755979418,0.17853414658617991,1.283368766933297,10.642460803641912
dirichlet_alpha1,0.18950583551710365,0.18951389231856608,0.9999574870139394,8.63427245463514
dirichlet_alpha1,0.20769193596581384,0.18031207869333793,1.1518470502413853,10.103571527503597
dirichlet_alpha1,0.19828310753916029,0.17948513294304097,1.1047327669310905,9.501036218536003
dirichlet_alpha1,0.18931654121263836,0.17962288730482995,1.053966696857276,9.608710426472426
dirichlet_alpha1,0.2235247227267444,0.18050380915482073,1.2383379817487619,10.819077796507012
dirichlet_alpha1,0.20486945988387117,0.17458123643016377,1.1734907145409257,14.031482305068135
dirichlet_alpha1,0.23345129561148248,0.17178828382198738,1.3589477141141495,9.654313818997064
dirichlet_alpha1,0.21199249475665147,0.1760615270737932,1.204081881374336,10.20602559964727
dirichlet_alpha1,0.21123208365872237,0.18124303726641666,1.1654631639626716,10.87340161027994
dirichlet_alpha1,0.20456191913889793,0.17820788968229884,1.1478836290782741,14.074693760769817
dirichlet_alpha1,0.19034591465744932,0.17073581814924035,1.1148563712100983,13.163993975497114
dirichlet_alpha1,0.21116946612856413,0.17492323135509463,1.2072122410081114,10.272682161681956
dirichlet_alpha1,0.20251256361932518,0.16533028770433872,1.2248969407316328,9.570934936102203
dirichlet_alpha1,0.20163155542533426,0.17902489982058287,1.1262765996652286,11.364389622982047
dirichlet_alpha1,0.18735094530218974,0.17781146000305245,1.0536494402496528,12.038567484773607
dirichlet_alpha1,0.2092433806614269,0.2092828170105456,0.9998115643239037,9.859658577310205
dirichlet_alpha1,0.20294813863217992,0.2046127990084328,0.9918643389645226,8.648440835733242
dirichlet_alpha1,0.20649961685722362,0.19520744289440933,1.0578470461749883,9.14858276818238
dirichlet_alpha1,0.20440927185383154,0.17672300295744642,1.1566647716090008,8.974776706566209
dirichlet_alpha1,0.19529656519719252,0.19022986063797767,1.026634643700114,11.445231020327093
dirichlet_alpha1,0.18909594836596477,0.17727572418247609,1.0666770604830345,8.718064157289948
dirichlet_alpha1,0.20119889441105226,0.17562856896906368,1.1455932004234044,10.847243443429235
dirichlet_alpha1,0.21253662892195885,0.17492917637419178,1.2149867353592336,9.237217523508079
dirichlet_alpha1,0.1795644710126064,0.18358421496232183,0.9781040872683938,9.68199822794891
dirichlet_alpha1,0.21143981839112513,0.17138727888074104,1.2336961049381876,15.16334823198121
dirichlet_alpha1,0.20731103775488963,0.18926969020079554,1.0953208489692887,11.301077505818604
dirichlet_alpha1,0.1872845866763893,0.20392023762728373,0.9184207945986199,11.03627266689696
dirichlet_alpha1,0.2115316926877929,0.1809893395942475,1.1687522213298143,10.235172674173388
dirichlet_alpha1,0.1888811258702282,0.1725505308582942,1.0946423921775437,13.342685976128774
dirichlet_alpha1,0.22374477357390038,0.18259699636632937,1.2253475031156569,10.88720928282164
dirichlet_alpha1,0.19663099447897364,0.17179885195604627,1.1445419584601213,11.605231876078424
dirichlet_alpha1,0.1875424751484163,0.1978239460160162,0.9480271672127727,7.852234596159566
dirichlet_alpha1,0.18975384691759772,0.17710062969343482,1.0714464835391377,10.618253533483253
dirichlet_alpha1,0.17605762763106206,0.17450334323402883,1.0089069032617257,9.265801989039275
dirichlet_alpha1,0.19932346838803033,0.18102438579314065,1.1010862846721674,9.896114743109713
dirichlet_alpha1,0.18336951170258114,0.16729053229019847,1.0961141027663808,13.72603850233079
dirichlet_alpha1,0.2103308770600481,0.1689147832217402,1.2451892785721401,8.75695975398066
dirichlet_alpha1,0.2424272372233218,0.2019396850994311,1.2004932913704178,7.137558707960554
dirichlet_alpha1,0.23385378146921348,0.18419688001697895,1.2695860073615646,11.110046326925723
dirichlet_alpha1,0.1962549548136765,0.1933403777216334,1.0150748494773265,9.467953818216577
dirichlet_alpha1,0.1850885828383219,0.16181537842436136,1.1438256650299732,11.138633098326183
dirichlet_alpha1,0.1943811927567125,0.19955329210769945,0.9740816135060526,6.418409269874682
dirichlet_alpha1,0.1831806912888549,0.1705757804198451,1.0738962520821234,10.903037264122505
dirichlet_alpha1,0.2135141249744465,0.17301677731383983,1.2340660153850134,9.696283755096308
dirichlet_alpha1,0.1879067852095087,0.17155962937520694,1.0952855627739202,11.924991617305242
dirichlet_alpha1,0.21984851965807145,0.20260985914606863,1.0850830289535656,10.31405749420248
dirichlet_alpha1,0.1904494587341558,0.1737356870350074,1.096202294326442,10.320554036779836
dirichlet_alpha1,0.19889361440478198,0.18338749486988212,1.0845538543721416,10.549127084517467
dirichlet_alpha1,0.1927308570939707,0.16455533605946254,1.1712221658027964,10.544519027386157
dirichlet_alpha1,0.19589310572551633,0.18547679726736693,1.0561596308088832,11.906225089607931
