gamma,brute_return,brute_volatility,brute_objective,brute_cardinality,active_return,active_volatility,active_objective,active_cardinality,active_iterations,active_converged,active_reason,cvxpy_return,cvxpy_volatility,cvxpy_objective,cvxpy_cardinality,cvxpy_status,cvxpy_solver,l2_brute_active,l2_brute_cvxpy,max_abs_brute_active,max_abs_brute_cvxpy
0.061183522042895164,0.3379562361986545,0.29718083679661167,0.3325527247480661,1,0.3379562361986545,0.29718083679661167,0.33255272474806624,1,1,True,kkt,0.3379562342952928,0.29718083190923567,0.33255272302243466,1,optimal,CLARABEL,0.0,2.531832589098404e-08,0.0,2.357027673038914e-08
0.06312438165755971,0.3379562361986545,0.29718083679661167,0.3323813149174195,1,0.3379562361986545,0.29718083679661167,0.33238131491741824,1,1,True,kkt,0.33795623423029403,0.29718083174562476,0.3323813131385643,1,optimal,CLARABEL,0.0,2.615085654495778e-08,0.0,2.4341539228700526e-08
0.06512680909176222,0.3379562361986545,0.29718083679661167,0.3322044676355294,1,0.3379562361986545,0.29718083679661167,0.33220446763552913,1,1,True,kkt,0.3379562341610732,0.297180831570903,0.33220446580022917,1,optimal,CLARABEL,0.0,2.7040394400853756e-08,0.0,2.5164923589393595e-08
0.06719275739577694,0.3379562361986545,0.29718083679661167,0.33202201041593243,1,0.3379562361986545,0.29718083679661167,0.33202201041593266,1,1,True,kkt,0.33795623408724346,0.2971808313840179,0.3320220085206833,1,optimal,CLARABEL,0.0,2.799237602834756e-08,0.0,2.6045348655578948e-08
0.069324241574409,0.3379562361986545,0.29718083679661167,0.3318337653005596,1,0.3379562361986545,0.29718083679661167,0.33183376530055814,1,1,True,kkt,0.337956233984998,0.29718083115996663,0.3318337633191521,1,optimal,CLARABEL,0.0,2.9117003014555827e-08,0.0,2.7099974375666136e-08
0.07152334055231169,0.3379562361986545,0.29718083679661167,0.3316395486861608,1,0.3379562361986545,0.29718083679661167,0.3316395486861608,1,1,True,kkt,0.3379562338958863,0.29718083094025616,0.33163954663235057,1,optimal,CLARABEL,0.0,3.0233981071564327e-08,0.0,2.8134248930555827e-08
0.07379219920164795,0.3379562361986545,0.29718083679661167,0.33143917114524507,1,0.3379562361986545,0.29718083679661167,0.3314391711452461,1,1,True,kkt,0.3379562338003764,0.2971808307040333,0.331439169014184,1,optimal,CLARABEL,0.0,3.143563776130676e-08,0.0,2.924587250152655e-08
0.07613303043407274,0.3379562361986545,0.29718083679661167,0.33123243724131346,1,0.3379562361986545,0.29718083679661167,0.33123243724131307,1,1,True,kkt,0.3379562336724266,0.29718083042655435,0.3312324350033338,1,optimal,CLARABEL,0.0,3.283824683691636e-08,0.0,3.055806296892172e-08
0.07854811735907721,0.3379562361986545,0.29718083679661167,0.33101914533823684,1,0.3379562361986545,0.29718083679661167,0.33101914533823695,1,1,True,kkt,0.33795623355622334,0.2971808301465444,0.3310191430062708,2,optimal,CLARABEL,0.0,3.426222306870809e-08,0.0,3.1876385420126496e-08
0.08103981551079979,0.3379562361986545,0.29718083679661167,0.3307990874036057,1,0.3379562361986545,0.29718083679661167,0.3307990874036054,1,1,True,kkt,0.3379562334309905,0.2971808298436851,0.33079908497084276,2,optimal,CLARABEL,0.0,3.580347326484193e-08,0.0,3.330173103943679e-08
